Run:Fill,LS,HLTpath,L1bit,HLTpresc,L1presc,Recorded(/ub),Effective(/ub)
200473:2927,625:625,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,82264.2020417,0.0549912778112
200473:2927,626:626,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,82582.7508483,0.0552042186225
200473:2927,627:627,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,82673.122863,0.0552646297423
200473:2927,628:628,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,81377.5315772,0.0543985638405
200473:2927,629:629,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,83413.0892688,0.055759276225
200473:2927,630:630,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,81347.0753764,0.054378204737
200473:2927,631:631,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,81054.2366446,0.0541824503791
200473:2927,632:632,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,82162.3772809,0.0549232108566
200473:2927,633:633,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,81970.5032002,0.0547949484944
200473:2927,634:634,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,81356.9274798,0.0543847905878
200473:2927,635:635,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,82173.5895443,0.0549307059355
200473:2927,636:636,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,81794.1911385,0.0546770888991
200473:2927,637:637,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,81966.8132245,0.0547924818507
200473:2927,638:638,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,80876.9666742,0.054063950449
200473:2927,639:639,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,80447.7564195,0.0537770356092
200473:2927,640:640,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,81157.3735661,0.0542513944758
200473:2927,641:641,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,81060.7565861,0.0541868087744
200473:2927,642:642,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,81330.4489435,0.0543670904398
200473:2927,643:643,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,82438.1261757,0.0551075411449
200473:2927,644:644,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,83323.4128342,0.0556993300807
200473:2927,645:645,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,81938.977014,0.0547738741362
200473:2927,646:646,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,81801.4095761,0.0546819142191
200473:2927,647:647,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,70290.0206428,0.0469868783334
200473:2927,648:648,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,80630.3032848,0.0538990629933
200473:2927,649:649,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,81430.1133697,0.0544337132723
200473:2927,650:650,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,80991.2981042,0.0541403777561
200473:2927,651:651,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,80441.916644,0.0537731318854
200473:2927,652:652,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,79279.7071367,0.0529962279065
200473:2927,653:653,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,81607.5312493,0.0545523120754
200473:2927,654:654,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,79731.8596024,0.0532984789615
200473:2927,655:655,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,80000.2714102,0.0534779046159
200473:2927,656:656,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,80337.3668045,0.0537032432932
200473:2927,657:657,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,79214.4369308,0.0529525966314
200473:2927,658:658,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,79428.1572853,0.0530954626059
200473:2927,659:659,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,80527.2168018,0.0538301526132
200473:2927,660:660,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,79912.3200594,0.053419111641
200473:2927,661:661,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,80737.8762164,0.0539709724365
200473:2927,662:662,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,81993.0433673,0.0548100159546
200473:2927,663:663,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,79588.9337051,0.0532029370668
200473:2927,664:664,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,73659.0704732,0.0492389922613
200473:2927,665:665,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,80030.4212055,0.053498058896
200473:2927,666:666,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,80114.4849992,0.0535542531496
200473:2927,667:667,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,76698.5141989,0.0512707738887
200473:2927,668:668,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,78736.6115033,0.0526331839321
200473:2927,669:669,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,78246.8965178,0.0523058234017
200473:2927,670:670,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,79902.5565277,0.053412584998
200473:2927,671:671,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,79686.7705714,0.0532683382275
200473:2927,672:672,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,78990.3689185,0.0528028135423
200473:2927,673:673,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,80607.9210799,0.0538841011263
200473:2927,674:674,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,79381.7491555,0.0530644400919
200473:2927,675:675,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,78552.8410283,0.0525103385998
200473:2927,676:676,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,79759.9510879,0.05331725732
200473:2927,677:677,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,78790.6594664,0.0526693134572
200473:2927,678:678,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,78208.4479165,0.052280121606
200473:2927,679:679,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,78450.1694754,0.0524417055887
200473:2927,680:680,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,79369.4301451,0.0530562051841
200473:2927,681:681,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,79577.3049659,0.0531951635856
200473:2927,682:682,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,77872.6916813,0.0520556781185
200473:2927,683:683,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,78965.2250674,0.0527860055933
200473:2927,684:684,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,77837.8987554,0.0520324200377
200473:2927,685:685,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,78559.8639668,0.0525150332343
200473:2927,686:686,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,77480.4451279,0.0517934724609
200473:2927,687:687,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,79304.3461774,0.053012698404
200473:2927,688:688,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,78683.7075924,0.0525978191734
200473:2927,691:691,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,77301.2189159,0.051673664839
200473:2927,692:692,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,77668.1276224,0.051918932867
200473:2927,693:693,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,78126.868585,0.0522255881447
200473:2927,694:694,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,78478.0844469,0.0524603659526
200473:2927,695:695,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,77947.2428972,0.0521055134845
200473:2927,696:696,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,77172.5665852,0.0515876644174
200473:2927,697:697,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,77634.519337,0.0518964666847
200473:2927,698:698,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,78317.2950279,0.0523528828021
200473:2927,699:699,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,77301.3832761,0.0516737747091
200473:2927,700:700,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,77844.3562076,0.0520367366607
200473:2927,701:701,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,77663.2595165,0.0519156786768
200473:2927,702:702,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,78076.412318,0.0521918595662
200473:2927,703:703,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,78235.3230518,0.0522980868691
200473:2927,704:704,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,77501.4504246,0.0518075139039
200473:2927,705:705,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,77416.4280595,0.0517506788727
200473:2927,706:706,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,76835.9694933,0.0513626588411
200473:2927,707:707,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,75225.3639683,0.0502860148857
200473:2927,708:708,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,77341.8118434,0.0517008000557
200473:2927,709:709,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,77494.9088528,0.0518031410494
200473:2927,710:710,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,76534.4121307,0.0511610763266
200473:2927,711:711,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,77183.1117594,0.0515947135663
200473:2927,712:712,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,75785.4243841,0.0506603993343
200473:2927,713:713,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,76027.9969549,0.0508225521942
200473:2927,714:714,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,75836.6721554,0.0506946570109
200473:2927,715:715,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,76872.3556822,0.0513869819728
200473:2927,716:716,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,77509.7712023,0.051813076107
200473:2927,717:717,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,76464.0812392,0.0511140621272
200473:2927,718:718,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,76677.8737848,0.0512569763594
200473:2927,719:719,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,76898.2445804,0.0514042879644
200473:2927,720:720,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,76910.9915019,0.0514128089187
200473:2927,721:721,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,76227.1053361,0.0509556504804
200473:2927,722:722,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,77486.2916032,0.0517973806632
200473:2927,723:723,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,75373.7261415,0.0503851907761
200473:2927,724:724,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,76856.7816883,0.0513765712011
200473:2927,725:725,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,77382.1076749,0.0517277366723
200473:2927,726:726,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,76262.9115522,0.0509795859168
200473:2927,727:727,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,77056.7954908,0.0515102747356
200473:2927,728:728,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,76010.6379828,0.0508109482154
200473:2927,729:729,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,76069.1938214,0.050850091127
200473:2927,730:730,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,75791.9132326,0.0506647369448
200473:2927,733:733,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,76160.6868906,0.0509112516399
200473:2927,734:734,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,76563.0515471,0.0511802209613
200473:2927,735:735,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,75672.6597719,0.0505850194003
200473:2927,736:736,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,74845.107254,0.0500318240944
200473:2927,737:737,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,75427.4933981,0.0504211326569
200473:2927,738:738,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,74968.3410226,0.0501142023614
200473:2927,740:740,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,76627.1442767,0.051223065127
200473:2927,741:741,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,76946.4277162,0.0514364970194
200473:2927,742:742,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,74361.7066501,0.0497086845483
200473:2927,743:743,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,75517.4550983,0.0504812694932
200473:2927,744:744,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,76255.8571813,0.0509748702706
200473:2927,745:745,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,75653.6284129,0.0505722974785
200473:2927,746:746,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,68311.0456279,0.0456639898579
200473:2927,747:747,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,75009.1650669,0.0501414920732
200473:2927,748:748,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,76311.6738485,0.0510121821241
200473:2927,749:749,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,74405.826517,0.0497381774237
200473:2927,750:750,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,75659.6765279,0.0505763404712
200473:2927,751:751,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,76237.2412567,0.0509624260548
200473:2927,752:752,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,73967.4870602,0.049445159972
200473:2927,753:753,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,74238.4868694,0.0496263156318
200473:2927,754:754,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,75018.6822075,0.0501478540108
200473:2927,755:755,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,74498.6845191,0.0498002503553
200473:2927,756:756,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,73362.462452,0.0490407182406
200473:2927,757:757,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,74726.439925,0.0499524983622
200473:2927,758:758,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,73484.791087,0.0491224914516
200473:2927,759:759,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,74538.5644909,0.0498269089815
200473:2927,760:760,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,73599.6428803,0.0491992666067
200473:2927,761:761,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,73883.3568876,0.049388921346
200473:2927,762:762,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,75659.3405864,0.0505761159039
200473:2927,763:763,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,75533.4062521,0.0504919323855
200473:2927,764:764,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,73881.9141863,0.0493879569413
200473:2927,765:765,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,75431.817261,0.0504240230362
200473:2927,766:766,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,74786.3360922,0.0499925372454
200473:2927,767:767,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,73724.2889382,0.049282588949
200473:2927,768:768,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,74283.1783941,0.0496561906441
200473:2927,769:769,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,74171.2388792,0.0495813622642
200473:2927,770:770,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,73636.2284243,0.0492237230017
200473:2927,771:771,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,74174.7739249,0.0495837253417
200473:2927,772:772,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,73984.2120937,0.0494563401809
200473:2927,773:773,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,72876.0019402,0.0487155332332
200473:2927,774:774,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,73143.2705536,0.0488941946947
200473:2927,775:775,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,73317.7363123,0.0490108200891
200473:2927,776:776,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,73804.701349,0.049336342357
200473:2927,777:777,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,73825.2513953,0.0493500794781
200473:2927,778:778,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,73891.2242581,0.0493941804593
200473:2927,779:779,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,73572.6009595,0.0491811898523
200473:2927,780:780,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,70835.84438,0.0473517459674
200473:2927,781:781,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,72279.030348,0.0483164747137
200473:2927,782:782,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,70759.3642157,0.0473006211543
200473:2927,783:783,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,73202.0451811,0.0489334838605
200473:2927,784:784,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,73219.7136266,0.0489452947135
200473:2927,785:785,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,75422.0448287,0.0504174904433
200473:2927,786:786,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,74678.1703751,0.0499202315419
200473:2927,787:787,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,72640.4794905,0.0485580931786
200473:2927,788:788,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,73732.2386866,0.0492879031295
200473:2927,789:789,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,75182.3689469,0.0502572739376
200473:2927,790:790,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,73907.0250359,0.0494047428296
200473:2927,791:791,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,74775.3477056,0.0499851918216
200473:2927,792:792,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,74286.4925234,0.0496584060452
200473:2927,793:793,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,73002.4107234,0.0488000339072
200473:2927,794:794,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,73064.4819519,0.0488415267568
200473:2927,795:795,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,72383.2906248,0.0483861697415
200473:2927,796:796,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,73896.718222,0.0493978530178
200473:2927,797:797,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,73815.0627642,0.0493432686682
200473:2927,798:798,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,73020.9639185,0.0488124361901
200473:2927,799:799,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,72043.7034916,0.0481591654077
200473:2927,800:800,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,72136.893675,0.048221460393
200473:2927,801:801,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,73325.2421771,0.0490158375461
200473:2927,802:802,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,72904.3551918,0.0487344865749
200473:2927,803:803,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,72600.7767456,0.0485315530236
200473:2927,804:804,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,73291.961505,0.048993590364
200473:2927,805:805,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,72716.155387,0.0486086803616
200473:2927,806:806,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,73307.5578259,0.0490040160606
200473:2927,807:807,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,72382.4147606,0.0483855842512
200473:2927,808:808,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,73840.9906419,0.0493606007166
200473:2927,809:809,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,73434.9202633,0.0490891542253
200473:2927,810:810,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,72714.067929,0.0486072849554
200473:2927,811:811,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,72671.8328475,0.0485790520054
200473:2927,812:812,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,72228.7385036,0.0482828560471
200473:2927,813:813,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,72211.5388126,0.0482713585431
200473:2927,814:814,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,72611.1788549,0.0485385065376
200473:2927,815:815,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,72009.4411337,0.0481362619965
200473:2927,816:816,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,72114.6374594,0.0482065827463
200473:2927,817:817,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,72857.1990776,0.0487029640547
200473:2927,818:818,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,71738.6145455,0.0479552221301
200473:2927,819:819,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,72418.0995551,0.0484094385207
200473:2927,820:820,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,71659.8704924,0.0479025839716
200473:2927,821:821,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,72275.9440531,0.0483144116134
200473:2927,822:822,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,71903.6796701,0.0480655634681
200473:2927,823:823,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,73327.2452396,0.0490171765363
200473:2927,824:824,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,41433.1214892,0.0276968625216
200473:2927,825:825,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,72645.2422579,0.0485612769531
200473:2927,826:826,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,72116.3975306,0.0482077593038
200473:2927,827:827,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,71971.2659588,0.0481107429786
200473:2927,828:828,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,72097.7296227,0.0481952803387
200473:2927,829:829,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,71043.0130265,0.0474902323116
200473:2927,830:830,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,71304.945999,0.047665327049
200473:2927,831:831,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,71254.6696795,0.0476317187603
200473:2927,832:832,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,72133.6714195,0.048219306407
200473:2927,833:833,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,71265.3317071,0.0476388460224
200473:2927,834:834,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,71345.8563295,0.0476926744407
200473:2927,835:835,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,71131.3561347,0.0475492871651
200473:2927,836:836,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,72632.9718381,0.0485530745266
200473:2927,837:837,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,71943.4151627,0.048092125514
200473:2927,838:838,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,72459.2037629,0.0484369155139
200473:2927,839:839,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,71329.8054511,0.0476819448853
200473:2927,840:840,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,71146.8202127,0.0475596244612
200473:2927,841:841,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,71226.0620285,0.0476125953598
200473:2927,842:842,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,70841.8917039,0.0473557884314
200473:2927,843:843,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,70245.6114881,0.0469571920773
200473:2927,844:844,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,71412.9995933,0.0477375578016
200473:2927,845:845,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,72155.9004681,0.0482341658933
200473:2927,846:846,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,71072.3249719,0.0475098265129
200473:2927,847:847,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,70674.8838361,0.0472441484248
200473:2927,848:848,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,69535.5725508,0.0464825512556
200473:2927,849:849,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,70282.7919816,0.0469820461791
200473:2927,850:850,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,71596.2605769,0.0478600625535
200473:2927,851:851,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,70311.8770003,0.0470014886863
200473:2927,852:852,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,71318.7539694,0.0476745572842
200473:2927,853:853,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,71249.7240978,0.0476284127797
200473:2927,854:854,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,70144.8874664,0.0468898609354
200473:2927,855:855,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,69102.4973406,0.046193052803
200473:2927,856:856,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,72371.3386286,0.0483781801722
200473:2927,857:857,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,71317.6844242,0.0476738423238
200473:2927,858:858,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,71232.9726533,0.0476172149158
200473:2927,859:859,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,70353.15301,0.0470290805241
200473:2927,860:860,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,70528.2575476,0.047146132924
200473:2927,861:861,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,70201.3753682,0.0469276214901
200473:2927,862:862,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,70759.0327977,0.0473003996107
200473:2927,863:863,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,70833.1956862,0.047349975391
200473:2927,864:864,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,70763.9254499,0.0473036702095
200473:2927,865:865,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,69836.5653219,0.0466837563568
200473:2927,866:866,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,70324.1011496,0.0470096601822
200473:2927,867:867,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,69123.219929,0.0462069052636
200473:2927,868:868,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,71201.4017098,0.0475961106386
200473:2927,869:869,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,70368.5020142,0.0470393408966
200473:2927,870:870,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,70396.4483765,0.0470580222444
200473:2927,871:871,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,68530.9640085,0.0458109990364
200473:2927,872:872,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,70033.4613471,0.0468153757459
200473:2927,873:873,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,71791.2960287,0.0479904382023
200473:2927,874:874,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,69215.7981657,0.04626879118
200473:2927,875:875,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,69600.7726654,0.0465261356766
200473:2927,876:876,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,69958.6581359,0.0467653719281
200473:2927,877:877,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,69312.5063959,0.0463334378795
200473:2927,878:878,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,61622.714265,0.0411930306929
200473:2927,879:879,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,70669.2297513,0.04724036883
200473:2927,880:880,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,69274.8661835,0.0463082764688
200473:2927,881:881,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,69287.7597595,0.0463168954574
200473:2927,882:882,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,69685.479695,0.0465827599151
200473:2927,883:883,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,69651.9280352,0.0465603315854
200473:2927,884:884,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,69510.4905716,0.0464657846663
200473:2927,885:885,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,69350.4290868,0.0463587881191
200473:2927,886:886,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,68365.6777602,0.0457005098835
200473:2927,887:887,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,69660.6434473,0.0465661575904
200473:2927,888:888,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,69451.3617698,0.0464262587452
